"speaker.gender","speaker","rater","gender","age","score"
"F",2,917,"F","A",2
"F",2,596,"F","A",1
"F",2,941,"M","A",5
"F",2,237,"F","A",3
"F",2,1,"M","A",3
"F",2,382,"F","Y",5
"F",2,404,"F","Y",4
"F",2,894,"M","Y",3
"F",2,945,"M","A",4
"F",2,937,"F","Y",3
"F",2,905,"M","A",3
"F",2,50,"M","A",3
"F",2,242,"M","Y",4
"F",2,910,"F","A",3
"F",2,897,"F","A",1
"F",2,31,"F","A",3
"F",2,890,"F","A",2
"F",2,942,"M","Y",1
"F",2,279,"M","A",2
"F",2,900,"M","Y",1
"F",2,924,"M","Y",4
"F",2,902,"F","A",2
"F",2,901,"M","Y",5
"F",2,930,"M","Y",4
"F",2,908,"M","A",4
"F",2,589,"M","A",2
"F",2,909,"M","Y",3
"F",2,36,"M","A",2
"F",2,281,"F","A",2
"F",2,918,"M","A",5
"F",2,911,"F","Y",3
"F",2,588,"M","A",2
"F",2,578,"M","A",1
"F",2,923,"F","Y",3
"F",2,44,"M","A",3
"F",2,432,"M","Y",2
"F",2,927,"F","Y",1
"F",2,915,"F","Y",2
"F",2,409,"M","A",3
"F",2,381,"M","Y",3
"F",2,907,"M","Y",2
"F",2,936,"M","A",4
"F",2,485,"F","A",3
"F",2,42,"M","A",4
"F",2,926,"F","Y",3
"F",2,251,"M","A",2
"F",2,935,"F","A",5
"F",2,49,"M","Y",5
"F",2,51,"M","A",4
"F",2,24,"M","A",3
"F",2,906,"M","Y",2
"F",2,933,"F","Y",3
"F",20,916,"M","Y",6
"F",20,937,"F","Y",3
"F",20,911,"F","Y",6
"F",20,890,"F","A",6
"F",20,896,"F","A",7
"F",20,892,"F","Y",5
"F",20,915,"F","Y",4
"F",20,913,"M","Y",3
"F",20,938,"M","Y",3
"F",20,904,"M","A",3
"F",20,203,"F","A",4
"F",20,170,"F","A",4
"F",20,925,"F","Y",4
"F",20,382,"F","Y",7
"F",20,917,"F","A",6
"F",20,934,"F","A",5
"F",20,49,"M","Y",5
"F",20,588,"M","A",5
"F",20,55,"F","A",7
"F",20,914,"M","Y",7
"F",20,893,"F","Y",7
"F",20,18,"F","A",7
"F",20,922,"M","Y",4
"F",20,943,"M","Y",4
"F",20,940,"F","A",3
"F",20,24,"M","A",5
"F",20,432,"M","Y",6
"F",20,930,"M","Y",3
"F",20,918,"M","A",6
"F",20,578,"M","A",7
"F",20,900,"M","Y",7
"F",20,941,"M","A",5
"F",20,279,"M","A",4
"F",20,42,"M","A",4
"F",20,589,"M","A",7
"F",20,79,"F","A",4
"F",20,897,"F","A",4
"F",20,927,"F","Y",4
"F",20,935,"F","A",2
"F",20,202,"F","Y",4
"F",20,910,"F","A",6
"F",20,251,"M","A",6
"F",20,912,"M","A",6
"F",20,381,"M","Y",5
"F",20,406,"F","Y",4
"F",20,409,"M","A",5
"F",20,942,"M","Y",3
"F",20,926,"F","Y",5
"F",20,895,"F","A",3
"F",20,592,"F","A",6
"F",20,44,"M","A",4
"F",20,1,"M","A",7
"F",20,242,"M","Y",5
"F",20,85,"F","Y",5
"F",20,485,"F","A",7
"F",20,906,"M","Y",4
"F",20,908,"M","A",4
"F",20,51,"M","A",3
"F",20,50,"M","A",4
"F",20,909,"M","Y",3
"F",20,208,"F","A",6
"F",20,945,"M","A",5
"F",20,923,"F","Y",3
"F",20,894,"M","Y",4
"F",20,62,"M","Y",3
"F",20,198,"F","A",5
"F",20,932,"F","Y",3
"F",20,936,"M","A",5
"F",20,237,"F","A",5
"F",20,933,"F","Y",7
"F",20,169,"F","A",5
"F",20,36,"M","A",2
"F",20,907,"M","Y",6
"F",20,596,"F","A",4
"F",20,902,"F","A",6
"F",20,924,"M","Y",5
"F",20,901,"M","Y",5
"F",20,281,"F","A",5
"F",20,31,"F","A",6
"F",20,899,"F","A",7
"F",20,905,"M","A",6
"F",20,580,"F","A",6
"F",20,405,"F","Y",5
"F",20,404,"F","Y",4
"F",20,3,"F","A",5
"F",21,938,"M","Y",4
"F",21,934,"F","A",4
"F",21,895,"F","A",6
"F",21,589,"M","A",7
"F",21,937,"F","Y",6
"F",21,935,"F","A",4
"F",21,922,"M","Y",4
"F",21,915,"F","Y",5
"F",21,18,"F","A",3
"F",21,923,"F","Y",5
"F",21,925,"F","Y",5
"F",21,202,"F","Y",4
"F",21,55,"F","A",3
"F",21,381,"M","Y",3
"F",21,432,"M","Y",2
"F",21,890,"F","A",6
"F",21,382,"F","Y",7
"F",21,916,"M","Y",4
"F",21,169,"F","A",4
"F",21,904,"M","A",2
"F",21,24,"M","A",3
"F",21,917,"F","A",4
"F",21,894,"M","Y",2
"F",21,918,"M","A",2
"F",21,941,"M","A",3
"F",21,933,"F","Y",6
"F",21,913,"M","Y",3
"F",21,910,"F","A",6
"F",21,914,"M","Y",6
"F",21,203,"F","A",3
"F",21,170,"F","A",3
"F",21,237,"F","A",5
"F",21,208,"F","A",5
"F",21,896,"F","A",7
"F",21,198,"F","A",3
"F",21,936,"M","A",4
"F",21,85,"F","Y",6
"F",21,596,"F","A",5
"F",21,578,"M","A",4
"F",21,251,"M","A",5
"F",21,909,"M","Y",2
"F",21,409,"M","A",3
"F",21,892,"F","Y",6
"F",21,42,"M","A",4
"F",21,901,"M","Y",5
"F",21,893,"F","Y",4
"F",21,62,"M","Y",4
"F",21,940,"F","A",4
"F",21,932,"F","Y",1
"F",21,905,"M","A",5
"F",21,406,"F","Y",3
"F",21,906,"M","Y",4
"F",21,485,"F","A",7
"F",21,79,"F","A",2
"F",21,930,"M","Y",2
"F",21,942,"M","Y",2
"F",21,279,"M","A",5
"F",21,943,"M","Y",4
"F",21,588,"M","A",3
"F",21,580,"F","A",3
"F",21,592,"F","A",7
"F",21,907,"M","Y",6
"F",21,242,"M","Y",4
"F",21,36,"M","A",3
"F",21,281,"F","A",3
"F",21,405,"F","Y",5
"F",21,908,"M","A",2
"F",21,1,"M","A",5
"F",21,51,"M","A",4
"F",21,911,"F","Y",5
"F",21,900,"M","Y",4
"F",21,49,"M","Y",2
"F",21,902,"F","A",4
"F",21,926,"F","Y",2
"F",21,924,"M","Y",4
"F",21,44,"M","A",4
"F",21,31,"F","A",5
"F",21,897,"F","A",3
"F",21,927,"F","Y",6
"F",21,912,"M","A",5
"F",21,50,"M","A",4
"F",21,945,"M","A",5
"F",21,404,"F","Y",3
"F",21,899,"F","A",5
"F",21,3,"F","A",4
"F",22,895,"F","A",4
"F",22,916,"M","Y",6
"F",22,382,"F","Y",5
"F",22,923,"F","Y",4
"F",22,938,"M","Y",4
"F",22,580,"F","A",4
"F",22,485,"F","A",7
"F",22,406,"F","Y",5
"F",22,589,"M","A",6
"F",22,202,"F","Y",3
"F",22,915,"F","Y",2
"F",22,596,"F","A",3
"F",22,578,"M","A",6
"F",22,203,"F","A",4
"F",22,943,"M","Y",4
"F",22,925,"F","Y",5
"F",22,279,"M","A",3
"F",22,592,"F","A",5
"F",22,940,"F","A",5
"F",22,42,"M","A",5
"F",22,242,"M","Y",5
"F",22,381,"M","Y",4
"F",22,36,"M","A",4
"F",22,941,"M","A",4
"F",22,937,"F","Y",3
"F",22,911,"F","Y",4
"F",22,432,"M","Y",5
"F",22,170,"F","A",5
"F",22,198,"F","A",5
"F",22,44,"M","A",5
"F",22,404,"F","Y",4
"F",22,907,"M","Y",5
"F",22,936,"M","A",5
"F",22,933,"F","Y",6
"F",22,49,"M","Y",6
"F",22,906,"M","Y",4
"F",22,251,"M","A",5
"F",22,914,"M","Y",5
"F",22,409,"M","A",6
"F",22,890,"F","A",5
"F",22,942,"M","Y",4
"F",22,208,"F","A",4
"F",22,922,"M","Y",5
"F",22,945,"M","A",3
"F",22,926,"F","Y",4
"F",22,917,"F","A",2
"F",22,918,"M","A",3
"F",22,1,"M","A",6
"F",22,79,"F","A",3
"F",22,913,"M","Y",2
"F",22,169,"F","A",3
"F",22,588,"M","A",4
"F",22,55,"F","A",7
"F",22,50,"M","A",5
"F",22,892,"F","Y",4
"F",22,893,"F","Y",6
"F",22,908,"M","A",5
"F",22,894,"M","Y",4
"F",22,932,"F","Y",1
"F",22,85,"F","Y",5
"F",22,405,"F","Y",3
"F",22,62,"M","Y",4
"F",22,935,"F","A",3
"F",22,24,"M","A",6
"F",22,905,"M","A",5
"F",22,910,"F","A",5
"F",22,896,"F","A",5
"F",22,900,"M","Y",4
"F",22,909,"M","Y",4
"F",22,924,"M","Y",4
"F",22,3,"F","A",4
"F",22,237,"F","A",4
"F",22,927,"F","Y",2
"F",22,51,"M","A",5
"F",22,18,"F","A",5
"F",22,899,"F","A",4
"F",22,904,"M","A",4
"F",22,934,"F","A",3
"F",22,912,"M","A",6
"F",22,902,"F","A",6
"F",22,31,"F","A",5
"F",22,897,"F","A",4
"F",22,901,"M","Y",2
"F",22,281,"F","A",4
"F",22,930,"M","Y",4
"F",23,916,"M","Y",5
"F",23,943,"M","Y",3
"F",23,915,"F","Y",6
"F",23,589,"M","A",7
"F",23,938,"M","Y",2
"F",23,578,"M","A",3
"F",23,914,"M","Y",5
"F",23,485,"F","A",7
"F",23,85,"F","Y",6
"F",23,42,"M","A",6
"F",23,945,"M","A",5
"F",23,901,"M","Y",6
"F",23,937,"F","Y",4
"F",23,170,"F","A",3
"F",23,913,"M","Y",4
"F",23,925,"F","Y",6
"F",23,409,"M","A",3
"F",23,934,"F","A",2
"F",23,942,"M","Y",3
"F",23,895,"F","A",3
"F",23,899,"F","A",3
"F",23,55,"F","A",7
"F",23,279,"M","A",4
"F",23,381,"M","Y",5
"F",23,251,"M","A",6
"F",23,896,"F","A",5
"F",23,198,"F","A",4
"F",23,432,"M","Y",4
"F",23,208,"F","A",6
"F",23,580,"F","A",5
"F",23,31,"F","A",3
"F",23,941,"M","A",5
"F",23,936,"M","A",4
"F",23,910,"F","A",4
"F",23,169,"F","A",5
"F",23,900,"M","Y",2
"F",23,382,"F","Y",5
"F",23,892,"F","Y",5
"F",23,922,"M","Y",5
"F",23,893,"F","Y",1
"F",23,237,"F","A",5
"F",23,592,"F","A",6
"F",23,242,"M","Y",4
"F",23,917,"F","A",3
"F",23,935,"F","A",6
"F",23,904,"M","A",5
"F",23,62,"M","Y",3
"F",23,405,"F","Y",2
"F",23,588,"M","A",4
"F",23,203,"F","A",6
"F",23,406,"F","Y",3
"F",23,51,"M","A",2
"F",23,926,"F","Y",4
"F",23,909,"M","Y",4
"F",23,940,"F","A",5
"F",23,927,"F","Y",2
"F",23,281,"F","A",3
"F",23,906,"M","Y",3
"F",23,3,"F","A",6
"F",23,918,"M","A",6
"F",23,932,"F","Y",1
"F",23,50,"M","A",4
"F",23,911,"F","Y",6
"F",23,933,"F","Y",5
"F",23,404,"F","Y",4
"F",23,905,"M","A",6
"F",23,596,"F","A",4
"F",23,897,"F","A",1
"F",23,79,"F","A",2
"F",23,202,"F","Y",3
"F",23,36,"M","A",1
"F",23,24,"M","A",5
"F",23,930,"M","Y",4
"F",23,894,"M","Y",3
"F",23,18,"F","A",3
"F",23,890,"F","A",5
"F",23,49,"M","Y",6
"F",23,924,"M","Y",5
"F",23,902,"F","A",6
"F",23,1,"M","A",5
"F",23,908,"M","A",1
"F",23,907,"M","Y",6
"F",23,923,"F","Y",3
"F",23,912,"M","A",6
"F",23,44,"M","A",5
"F",24,926,"F","Y",4
"F",24,916,"M","Y",6
"F",24,409,"M","A",5
"F",24,580,"F","A",5
"F",24,914,"M","Y",6
"F",24,589,"M","A",5
"F",24,895,"F","A",4
"F",24,893,"F","Y",5
"F",24,901,"M","Y",5
"F",24,932,"F","Y",2
"F",24,894,"M","Y",3
"F",24,170,"F","A",6
"F",24,938,"M","Y",4
"F",24,588,"M","A",5
"F",24,909,"M","Y",4
"F",24,935,"F","A",6
"F",24,578,"M","A",6
"F",24,51,"M","A",5
"F",24,911,"F","Y",5
"F",24,42,"M","A",5
"F",24,432,"M","Y",7
"F",24,899,"F","A",4
"F",24,237,"F","A",5
"F",24,897,"F","A",5
"F",24,890,"F","A",7
"F",24,169,"F","A",5
"F",24,3,"F","A",2
"F",24,24,"M","A",7
"F",24,930,"M","Y",4
"F",24,943,"M","Y",4
"F",24,913,"M","Y",4
"F",24,925,"F","Y",5
"F",24,382,"F","Y",7
"F",24,900,"M","Y",5
"F",24,942,"M","Y",3
"F",24,406,"F","Y",3
"F",24,55,"F","A",6
"F",24,892,"F","Y",5
"F",24,908,"M","A",2
"F",24,18,"F","A",6
"F",24,904,"M","A",4
"F",24,281,"F","A",6
"F",24,85,"F","Y",7
"F",24,381,"M","Y",4
"F",24,485,"F","A",7
"F",24,62,"M","Y",6
"F",24,915,"F","Y",7
"F",24,896,"F","A",6
"F",24,208,"F","A",4
"F",24,902,"F","A",4
"F",24,922,"M","Y",6
"F",24,592,"F","A",7
"F",24,927,"F","Y",4
"F",24,918,"M","A",5
"F",24,924,"M","Y",4
"F",24,910,"F","A",7
"F",24,936,"M","A",4
"F",24,203,"F","A",5
"F",24,933,"F","Y",7
"F",24,906,"M","Y",4
"F",24,937,"F","Y",6
"F",24,940,"F","A",5
"F",24,917,"F","A",6
"F",24,242,"M","Y",5
"F",24,198,"F","A",2
"F",24,907,"M","Y",6
"F",24,905,"M","A",6
"F",24,36,"M","A",3
"F",24,1,"M","A",7
"F",24,49,"M","Y",5
"F",24,279,"M","A",4
"F",24,923,"F","Y",6
"F",24,79,"F","A",3
"F",24,50,"M","A",5
"F",24,945,"M","A",3
"F",24,934,"F","A",5
"F",24,202,"F","Y",4
"F",24,405,"F","Y",4
"F",24,31,"F","A",6
"F",24,44,"M","A",4
"F",24,404,"F","Y",3
"F",24,941,"M","A",5
"F",24,912,"M","A",7
"F",24,596,"F","A",6
"F",24,251,"M","A",6
"F",25,897,"F","A",3
"F",25,589,"M","A",4
"F",25,943,"M","Y",5
"F",25,432,"M","Y",3
"F",25,901,"M","Y",5
"F",25,42,"M","A",5
"F",25,892,"F","Y",5
"F",25,592,"F","A",6
"F",25,910,"F","A",6
"F",25,938,"M","Y",4
"F",25,916,"M","Y",4
"F",25,937,"F","Y",5
"F",25,208,"F","A",4
"F",25,923,"F","Y",5
"F",25,913,"M","Y",4
"F",25,896,"F","A",6
"F",25,18,"F","A",3
"F",25,926,"F","Y",3
"F",25,890,"F","A",6
"F",25,922,"M","Y",7
"F",25,914,"M","Y",5
"F",25,281,"F","A",4
"F",25,31,"F","A",5
"F",25,932,"F","Y",3
"F",25,894,"M","Y",4
"F",25,900,"M","Y",3
"F",25,36,"M","A",2
"F",25,578,"M","A",4
"F",25,202,"F","Y",4
"F",25,382,"F","Y",7
"F",25,169,"F","A",4
"F",25,409,"M","A",3
"F",25,895,"F","A",4
"F",25,170,"F","A",4
"F",25,899,"F","A",4
"F",25,940,"F","A",5
"F",25,24,"M","A",4
"F",25,924,"M","Y",4
"F",25,905,"M","A",4
"F",25,935,"F","A",6
"F",25,912,"M","A",5
"F",25,925,"F","Y",5
"F",25,588,"M","A",5
"F",25,79,"F","A",4
"F",25,62,"M","Y",4
"F",25,50,"M","A",4
"F",25,203,"F","A",3
"F",25,893,"F","Y",5
"F",25,927,"F","Y",5
"F",25,3,"F","A",4
"F",25,930,"M","Y",4
"F",25,909,"M","Y",6
"F",25,580,"F","A",4
"F",25,85,"F","Y",7
"F",25,936,"M","A",6
"F",25,906,"M","Y",4
"F",25,485,"F","A",7
"F",25,933,"F","Y",6
"F",25,915,"F","Y",6
"F",25,55,"F","A",5
"F",25,198,"F","A",3
"F",25,237,"F","A",5
"F",25,242,"M","Y",5
"F",25,917,"F","A",2
"F",25,907,"M","Y",6
"F",25,904,"M","A",4
"F",25,381,"M","Y",4
"F",25,934,"F","A",6
"F",25,51,"M","A",6
"F",25,918,"M","A",5
"F",25,251,"M","A",6
"F",25,279,"M","A",3
"F",25,902,"F","A",4
"F",25,945,"M","A",4
"F",25,49,"M","Y",3
"F",25,405,"F","Y",5
"F",25,596,"F","A",3
"F",25,911,"F","Y",5
"F",25,941,"M","A",6
"F",25,1,"M","A",6
"F",25,406,"F","Y",3
"F",25,942,"M","Y",2
"F",25,44,"M","A",5
"F",25,404,"F","Y",3
"F",25,908,"M","A",5
"F",26,890,"F","A",7
"F",26,916,"M","Y",5
"F",26,382,"F","Y",3
"F",26,896,"F","A",3
"F",26,18,"F","A",2
"F",26,432,"M","Y",7
"F",26,589,"M","A",1
"F",26,917,"F","A",1
"F",26,895,"F","A",1
"F",26,899,"F","A",4
"F",26,42,"M","A",6
"F",26,79,"F","A",4
"F",26,202,"F","Y",4
"F",26,897,"F","A",4
"F",26,926,"F","Y",2
"F",26,279,"M","A",4
"F",26,922,"M","Y",7
"F",26,24,"M","A",3
"F",26,281,"F","A",1
"F",26,940,"F","A",5
"F",26,932,"F","Y",4
"F",26,592,"F","A",2
"F",26,578,"M","A",4
"F",26,914,"M","Y",6
"F",26,936,"M","A",6
"F",26,900,"M","Y",2
"F",26,937,"F","Y",2
"F",26,51,"M","A",4
"F",26,943,"M","Y",3
"F",26,170,"F","A",1
"F",26,923,"F","Y",2
"F",26,893,"F","Y",1
"F",26,198,"F","A",7
"F",26,31,"F","A",1
"F",26,905,"M","A",3
"F",26,36,"M","A",2
"F",26,580,"F","A",3
"F",26,913,"M","Y",2
"F",26,596,"F","A",5
"F",26,910,"F","A",1
"F",26,169,"F","A",4
"F",26,915,"F","Y",6
"F",26,942,"M","Y",1
"F",26,938,"M","Y",5
"F",26,892,"F","Y",3
"F",26,894,"M","Y",6
"F",26,44,"M","A",5
"F",26,930,"M","Y",1
"F",26,1,"M","A",2
"F",26,935,"F","A",3
"F",26,907,"M","Y",4
"F",26,925,"F","Y",4
"F",26,918,"M","A",7
"F",26,588,"M","A",4
"F",26,55,"F","A",6
"F",26,901,"M","Y",6
"F",26,203,"F","A",1
"F",26,3,"F","A",1
"F",26,381,"M","Y",5
"F",26,902,"F","A",7
"F",26,242,"M","Y",3
"F",26,933,"F","Y",2
"F",26,485,"F","A",7
"F",26,85,"F","Y",3
"F",26,909,"M","Y",3
"F",26,208,"F","A",3
"F",26,924,"M","Y",5
"F",26,62,"M","Y",2
"F",26,409,"M","A",4
"F",26,237,"F","A",2
"F",26,405,"F","Y",3
"F",26,904,"M","A",2
"F",26,404,"F","Y",5
"F",26,941,"M","A",5
"F",26,911,"F","Y",3
"F",26,906,"M","Y",2
"F",26,912,"M","A",2
"F",26,406,"F","Y",2
"F",26,927,"F","Y",1
"F",26,945,"M","A",2
"F",26,251,"M","A",3
"F",26,934,"F","A",5
"F",26,49,"M","Y",2
"F",26,908,"M","A",6
"F",26,50,"M","A",5
"F",27,916,"M","Y",3
"F",27,170,"F","A",1
"F",27,895,"F","A",2
"F",27,279,"M","A",3
"F",27,198,"F","A",1
"F",27,923,"F","Y",3
"F",27,890,"F","A",6
"F",27,917,"F","A",1
"F",27,925,"F","Y",3
"F",27,938,"M","Y",3
"F",27,592,"F","A",3
"F",27,169,"F","A",3
"F",27,896,"F","A",3
"F",27,943,"M","Y",3
"F",27,936,"M","A",4
"F",27,18,"F","A",2
"F",27,940,"F","A",3
"F",27,932,"F","Y",1
"F",27,915,"F","Y",3
"F",27,382,"F","Y",4
"F",27,596,"F","A",4
"F",27,588,"M","A",2
"F",27,85,"F","Y",3
"F",27,51,"M","A",2
"F",27,922,"M","Y",3
"F",27,589,"M","A",7
"F",27,406,"F","Y",2
"F",27,892,"F","Y",5
"F",27,208,"F","A",3
"F",27,281,"F","A",2
"F",27,930,"M","Y",2
"F",27,914,"M","Y",4
"F",27,580,"F","A",3
"F",27,42,"M","A",4
"F",27,918,"M","A",3
"F",27,79,"F","A",4
"F",27,937,"F","Y",4
"F",27,432,"M","Y",2
"F",27,203,"F","A",4
"F",27,926,"F","Y",2
"F",27,897,"F","A",1
"F",27,902,"F","A",3
"F",27,237,"F","A",2
"F",27,894,"M","Y",2
"F",27,905,"M","A",3
"F",27,242,"M","Y",4
"F",27,202,"F","Y",3
"F",27,913,"M","Y",2
"F",27,62,"M","Y",3
"F",27,251,"M","A",3
"F",27,912,"M","A",3
"F",27,901,"M","Y",2
"F",27,409,"M","A",5
"F",27,911,"F","Y",4
"F",27,24,"M","A",2
"F",27,44,"M","A",5
"F",27,404,"F","Y",3
"F",27,924,"M","Y",4
"F",27,381,"M","Y",2
"F",27,578,"M","A",1
"F",27,941,"M","A",4
"F",27,906,"M","Y",2
"F",27,900,"M","Y",1
"F",27,910,"F","A",1
"F",27,909,"M","Y",1
"F",27,55,"F","A",3
"F",27,927,"F","Y",2
"F",27,942,"M","Y",3
"F",27,899,"F","A",2
"F",27,31,"F","A",2
"F",27,933,"F","Y",3
"F",27,36,"M","A",1
"F",27,50,"M","A",2
"F",27,935,"F","A",2
"F",27,893,"F","Y",2
"F",27,485,"F","A",3
"F",27,945,"M","A",3
"F",27,904,"M","A",3
"F",27,907,"M","Y",5
"F",27,1,"M","A",2
"F",27,405,"F","Y",4
"F",27,908,"M","A",2
"F",27,3,"F","A",2
"F",27,934,"F","A",4
"F",27,49,"M","Y",1
"F",28,900,"M","Y",3
"F",28,938,"M","Y",5
"F",28,916,"M","Y",4
"F",28,589,"M","A",6
"F",28,382,"F","Y",4
"F",28,915,"F","Y",3
"F",28,409,"M","A",5
"F",28,170,"F","A",4
"F",28,901,"M","Y",7
"F",28,890,"F","A",7
"F",28,169,"F","A",3
"F",28,892,"F","Y",5
"F",28,198,"F","A",5
"F",28,592,"F","A",3
"F",28,923,"F","Y",6
"F",28,279,"M","A",3
"F",28,935,"F","A",3
"F",28,42,"M","A",3
"F",28,596,"F","A",5
"F",28,895,"F","A",3
"F",28,55,"F","A",3
"F",28,51,"M","A",2
"F",28,922,"M","Y",4
"F",28,910,"F","A",4
"F",28,943,"M","Y",3
"F",28,24,"M","A",3
"F",28,940,"F","A",3
"F",28,926,"F","Y",1
"F",28,913,"M","Y",4
"F",28,381,"M","Y",4
"F",28,85,"F","Y",6
"F",28,932,"F","Y",5
"F",28,912,"M","A",3
"F",28,50,"M","A",5
"F",28,432,"M","Y",3
"F",28,911,"F","Y",5
"F",28,208,"F","A",4
"F",28,203,"F","A",2
"F",28,31,"F","A",6
"F",28,281,"F","A",3
"F",28,917,"F","A",2
"F",28,578,"M","A",3
"F",28,580,"F","A",4
"F",28,914,"M","Y",4
"F",28,918,"M","A",3
"F",28,251,"M","A",5
"F",28,909,"M","Y",4
"F",28,202,"F","Y",5
"F",28,933,"F","Y",5
"F",28,406,"F","Y",5
"F",28,896,"F","A",6
"F",28,242,"M","Y",5
"F",28,404,"F","Y",4
"F",28,924,"M","Y",4
"F",28,36,"M","A",3
"F",28,405,"F","Y",5
"F",28,907,"M","Y",7
"F",28,925,"F","Y",4
"F",28,937,"F","Y",3
"F",28,905,"M","A",4
"F",28,485,"F","A",5
"F",28,897,"F","A",4
"F",28,942,"M","Y",3
"F",28,906,"M","Y",3
"F",28,18,"F","A",6
"F",28,908,"M","A",1
"F",28,44,"M","A",5
"F",28,936,"M","A",4
"F",28,62,"M","Y",3
"F",28,3,"F","A",3
"F",28,588,"M","A",3
"F",28,945,"M","A",5
"F",28,899,"F","A",3
"F",28,49,"M","Y",3
"F",28,930,"M","Y",4
"F",28,927,"F","Y",3
"F",28,79,"F","A",6
"F",28,893,"F","Y",3
"F",28,902,"F","A",5
"F",28,934,"F","A",4
"F",28,941,"M","A",5
"F",28,1,"M","A",3
"F",28,237,"F","A",3
"F",28,894,"M","Y",4
"F",28,904,"M","A",5
"F",29,923,"F","Y",4
"F",29,896,"F","A",6
"F",29,382,"F","Y",6
"F",29,170,"F","A",6
"F",29,938,"M","Y",4
"F",29,589,"M","A",7
"F",29,892,"F","Y",4
"F",29,916,"M","Y",5
"F",29,169,"F","A",5
"F",29,409,"M","A",5
"F",29,937,"F","Y",5
"F",29,914,"M","Y",4
"F",29,890,"F","A",6
"F",29,900,"M","Y",3
"F",29,901,"M","Y",6
"F",29,897,"F","A",4
"F",29,942,"M","Y",6
"F",29,926,"F","Y",3
"F",29,198,"F","A",3
"F",29,925,"F","Y",5
"F",29,1,"M","A",5
"F",29,42,"M","A",4
"F",29,915,"F","Y",4
"F",29,943,"M","Y",4
"F",29,203,"F","A",5
"F",29,51,"M","A",6
"F",29,910,"F","A",7
"F",29,592,"F","A",5
"F",29,485,"F","A",5
"F",29,596,"F","A",4
"F",29,913,"M","Y",3
"F",29,79,"F","A",5
"F",29,406,"F","Y",5
"F",29,432,"M","Y",6
"F",29,909,"M","Y",3
"F",29,279,"M","A",4
"F",29,31,"F","A",5
"F",29,242,"M","Y",4
"F",29,208,"F","A",4
"F",29,935,"F","A",6
"F",29,588,"M","A",4
"F",29,405,"F","Y",5
"F",29,905,"M","A",5
"F",29,202,"F","Y",4
"F",29,55,"F","A",5
"F",29,906,"M","Y",4
"F",29,922,"M","Y",6
"F",29,50,"M","A",4
"F",29,940,"F","A",4
"F",29,924,"M","Y",4
"F",29,917,"F","A",4
"F",29,578,"M","A",5
"F",29,580,"F","A",4
"F",29,85,"F","Y",5
"F",29,932,"F","Y",4
"F",29,912,"M","A",5
"F",29,934,"F","A",4
"F",29,933,"F","Y",6
"F",29,3,"F","A",4
"F",29,927,"F","Y",6
"F",29,907,"M","Y",6
"F",29,24,"M","A",4
"F",29,44,"M","A",4
"F",29,381,"M","Y",5
"F",29,918,"M","A",4
"F",29,49,"M","Y",3
"F",29,941,"M","A",5
"F",29,911,"F","Y",5
"F",29,945,"M","A",4
"F",29,404,"F","Y",3
"F",29,930,"M","Y",4
"F",29,894,"M","Y",4
"F",29,936,"M","A",5
"F",29,62,"M","Y",5
"F",29,904,"M","A",5
"F",29,237,"F","A",5
"F",29,895,"F","A",4
"F",29,36,"M","A",4
"F",29,18,"F","A",6
"F",29,899,"F","A",4
"F",29,902,"F","A",5
"F",29,893,"F","Y",5
"F",29,281,"F","A",4
"F",29,251,"M","A",4
"F",29,908,"M","A",2
"F",3,202,"F","Y",4
"F",3,892,"F","Y",4
"F",3,917,"F","A",3
"F",3,940,"F","A",3
"F",3,909,"M","Y",4
"F",3,934,"F","A",5
"F",3,906,"M","Y",3
"F",3,237,"F","A",3
"F",3,923,"F","Y",2
"F",3,409,"M","A",5
"F",3,198,"F","A",4
"F",3,945,"M","A",2
"F",3,908,"M","A",4
"F",3,943,"M","Y",3
"F",3,916,"M","Y",4
"F",3,910,"F","A",2
"F",3,242,"M","Y",3
"F",3,893,"F","Y",2
"F",3,1,"M","A",3
"F",3,922,"M","Y",3
"F",3,279,"M","A",2
"F",3,900,"M","Y",1
"F",3,3,"F","A",6
"F",3,913,"M","Y",3
"F",3,18,"F","A",2
"F",3,895,"F","A",3
"F",3,938,"M","Y",2
"F",3,902,"F","A",3
"F",3,170,"F","A",3
"F",3,897,"F","A",2
"F",3,905,"M","A",2
"F",3,941,"M","A",3
"F",3,911,"F","Y",4
"F",3,942,"M","Y",1
"F",3,912,"M","A",3
"F",3,404,"F","Y",5
"F",3,894,"M","Y",2
"F",3,926,"F","Y",5
"F",3,915,"F","Y",1
"F",3,937,"F","Y",2
"F",3,896,"F","A",3
"F",3,50,"M","A",5
"F",3,932,"F","Y",2
"F",3,281,"F","A",2
"F",3,208,"F","A",4
"F",3,899,"F","A",4
"F",3,251,"M","A",3
"F",3,890,"F","A",3
"F",3,935,"F","A",4
"F",3,42,"M","A",4
"F",3,44,"M","A",3
"F",3,901,"M","Y",1
"F",3,405,"F","Y",4
"F",3,406,"F","Y",2
"F",3,24,"M","A",2
"F",3,589,"M","A",1
"F",3,592,"F","A",3
"F",3,918,"M","A",4
"F",3,596,"F","A",1
"F",3,381,"M","Y",3
"F",3,36,"M","A",5
"F",3,907,"M","Y",3
"F",3,580,"F","A",2
"F",3,79,"F","A",6
"F",3,936,"M","A",3
"F",3,904,"M","A",1
